dt,user_pseudo_id,event_name,category,continent,country,region,medium,source
2023-07-31 15:54:31.000000 UTC,1568373882,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:54:33.000000 UTC,1568373882,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:54:35.000000 UTC,1568373882,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:54:39.000000 UTC,1568373882,Q1-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:54:39.000000 UTC,1568373882,Q2-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:54:49.000000 UTC,1568373882,Q3-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:54:49.000000 UTC,1568373882,Q4-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:54:55.000000 UTC,1568373882,Q5-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:54:55.000000 UTC,1568373882,Q6-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:01.000000 UTC,1568373882,Q7-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:01.000000 UTC,1568373882,Q8-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:08.000000 UTC,1568373882,Q9-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:08.000000 UTC,1568373882,Q10-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:09.000000 UTC,1568373882,result_3,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:09.000000 UTC,1568373882,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:13.000000 UTC,1568373882,60 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:13.000000 UTC,1568373882,90 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 15:55:18.000000 UTC,1568373882,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:13.000000 UTC,1581087832,first_visit,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:13.000000 UTC,1581087832,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:13.000000 UTC,1581087832,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:18.000000 UTC,1581087832,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:18.000000 UTC,1581087832,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:18.000000 UTC,1581087832,start_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:23.000000 UTC,1581087832,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:38.000000 UTC,1581087832,Q1-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:50:43.000000 UTC,1581087832,Q2-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:01.000000 UTC,1581087832,Q3-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:15.000000 UTC,1581087832,Q4-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:15.000000 UTC,1581087832,Q5-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:26.000000 UTC,1581087832,Q6-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:32.000000 UTC,1581087832,Q7-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:43.000000 UTC,1581087832,Q8-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:43.000000 UTC,1581087832,Q9-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:46.000000 UTC,1581087832,Q10-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:47.000000 UTC,1581087832,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:47.000000 UTC,1581087832,result_5,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:51.000000 UTC,1581087832,60 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:51.000000 UTC,1581087832,90 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:57.000000 UTC,1581087832,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:51:59.000000 UTC,1581087832,result_share_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:52:20.000000 UTC,1581087832,user_engagement,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:52:20.000000 UTC,1581087832,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:52:21.000000 UTC,1581087832,user_engagement,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:52:21.000000 UTC,1581087832,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 19:52:21.000000 UTC,1581087832,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 18:41:37.000000 UTC,1590784513,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:41:37.000000 UTC,1590784513,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:41:37.000000 UTC,1590784513,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:41:39.000000 UTC,1590784513,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:41:39.000000 UTC,1590784513,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:41:44.000000 UTC,1590784513,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:41:50.000000 UTC,1590784513,Q1-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:41:50.000000 UTC,1590784513,Q2-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:17.000000 UTC,1590784513,Q3-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:28.000000 UTC,1590784513,Q4-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:35.000000 UTC,1590784513,Q5-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:35.000000 UTC,1590784513,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:39.000000 UTC,1590784513,Q7-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:49.000000 UTC,1590784513,Q8-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:49.000000 UTC,1590784513,Q9-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:56.000000 UTC,1590784513,result_1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:56.000000 UTC,1590784513,Q10-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:42:56.000000 UTC,1590784513,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:43:00.000000 UTC,1590784513,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:43:00.000000 UTC,1590784513,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:43:06.000000 UTC,1590784513,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:43:20.000000 UTC,1590784513,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:43:20.000000 UTC,1590784513,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:43:21.000000 UTC,1590784513,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 18:43:22.000000 UTC,1590784513,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 00:13:47.000000 UTC,1616538939,first_visit,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-07-31 00:13:47.000000 UTC,1616538939,session_start,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-07-31 00:13:47.000000 UTC,1616538939,page_view,mobile,Asia,South Korea,Chungcheongnam-do,(none),(direct)
2023-07-30 17:24:25.000000 UTC,1619960947,first_visit,mobile,Asia,South Korea,Busan,(none),(direct)
2023-07-30 17:24:25.000000 UTC,1619960947,session_start,mobile,Asia,South Korea,Busan,(none),(direct)
2023-07-30 17:24:25.000000 UTC,1619960947,page_view,mobile,Asia,South Korea,Busan,(none),(direct)
2023-08-02 20:52:11.000000 UTC,1624278505,first_visit,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-02 20:52:11.000000 UTC,1624278505,session_start,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-02 20:52:11.000000 UTC,1624278505,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-02 20:52:14.000000 UTC,1624278505,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-02 20:52:14.000000 UTC,1624278505,start_bnt,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-02 20:52:16.000000 UTC,1624278505,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-02 20:52:21.000000 UTC,1624278505,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-31 22:51:04.000000 UTC,1628910187,first_visit,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:04.000000 UTC,1628910187,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:04.000000 UTC,1628910187,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:06.000000 UTC,1628910187,start_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:06.000000 UTC,1628910187,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:08.000000 UTC,1628910187,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:11.000000 UTC,1628910187,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:16.000000 UTC,1628910187,Q1-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:23.000000 UTC,1628910187,Q2-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:31.000000 UTC,1628910187,Q3-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:39.000000 UTC,1628910187,Q4-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:46.000000 UTC,1628910187,Q5-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:46.000000 UTC,1628910187,Q6-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:53.000000 UTC,1628910187,Q7-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:51:59.000000 UTC,1628910187,Q8-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:52:04.000000 UTC,1628910187,Q9-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:52:05.000000 UTC,1628910187,Q10-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:52:07.000000 UTC,1628910187,result_2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:52:07.000000 UTC,1628910187,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:52:25.000000 UTC,1628910187,60 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:52:29.000000 UTC,1628910187,90 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:52:32.000000 UTC,1628910187,result_share_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:52:32.000000 UTC,1628910187,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:53:07.000000 UTC,1628910187,user_engagement,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:53:08.000000 UTC,1628910187,result_2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 22:53:08.000000 UTC,1628910187,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 17:48:52.000000 UTC,1632390070,first_visit,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:48:52.000000 UTC,1632390070,session_start,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:48:52.000000 UTC,1632390070,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:49:05.000000 UTC,1632390070,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:49:05.000000 UTC,1632390070,start_bnt,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:49:06.000000 UTC,1632390070,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:49:11.000000 UTC,1632390070,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:49:18.000000 UTC,1632390070,Q1-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:49:26.000000 UTC,1632390070,Q2-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:49:37.000000 UTC,1632390070,Q3-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:49:37.000000 UTC,1632390070,Q4-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:50:50.000000 UTC,1632390070,Q5-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:50:58.000000 UTC,1632390070,Q6-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:04.000000 UTC,1632390070,Q7-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:04.000000 UTC,1632390070,Q8-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:11.000000 UTC,1632390070,Q9-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:11.000000 UTC,1632390070,Q10-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:16.000000 UTC,1632390070,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:16.000000 UTC,1632390070,result_4,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:16.000000 UTC,1632390070,60 % Scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:17.000000 UTC,1632390070,90 % Scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:22.000000 UTC,1632390070,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:23.000000 UTC,1632390070,user_engagement,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:23.000000 UTC,1632390070,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 17:51:24.000000 UTC,1632390070,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-30 18:45:18.000000 UTC,1632444111,first_visit,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:45:18.000000 UTC,1632444111,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:45:18.000000 UTC,1632444111,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:45:21.000000 UTC,1632444111,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:45:21.000000 UTC,1632444111,start_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:45:23.000000 UTC,1632444111,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:45:28.000000 UTC,1632444111,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:45:34.000000 UTC,1632444111,Q1-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:45:41.000000 UTC,1632444111,Q2-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:10.000000 UTC,1632444111,Q3-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:19.000000 UTC,1632444111,Q4-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:31.000000 UTC,1632444111,Q5-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:40.000000 UTC,1632444111,Q6-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:40.000000 UTC,1632444111,Q7-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:48.000000 UTC,1632444111,Q8-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:48.000000 UTC,1632444111,Q9-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:53.000000 UTC,1632444111,Q10-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:53.000000 UTC,1632444111,Q10-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:54.000000 UTC,1632444111,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:54.000000 UTC,1632444111,entj_1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:46:54.000000 UTC,1632444111,result_1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:47:00.000000 UTC,1632444111,60 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:47:00.000000 UTC,1632444111,90 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 18:47:05.000000 UTC,1632444111,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:07:58.000000 UTC,1632444111,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:07:58.000000 UTC,1632444111,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:00.000000 UTC,1632444111,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:00.000000 UTC,1632444111,start_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:04.000000 UTC,1632444111,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:08.000000 UTC,1632444111,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:13.000000 UTC,1632444111,Q1-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:13.000000 UTC,1632444111,Q2-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:19.000000 UTC,1632444111,Q3-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:27.000000 UTC,1632444111,Q4-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:32.000000 UTC,1632444111,Q5-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:32.000000 UTC,1632444111,Q6-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:42.000000 UTC,1632444111,Q7-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:49.000000 UTC,1632444111,Q8-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:58.000000 UTC,1632444111,Q9-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:58.000000 UTC,1632444111,Q10-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:59.000000 UTC,1632444111,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:08:59.000000 UTC,1632444111,result_1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:09:03.000000 UTC,1632444111,60 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:09:03.000000 UTC,1632444111,90 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:09:08.000000 UTC,1632444111,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-30 21:10:15.000000 UTC,1632444111,result_share_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-01 23:31:26.000000 UTC,1634734838,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 23:31:26.000000 UTC,1634734838,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 23:31:26.000000 UTC,1634734838,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-01 23:31:26.000000 UTC,1634734838,result_5,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 20:58:02.000000 UTC,1636666346,page_view,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:02.000000 UTC,1636666346,first_visit,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:02.000000 UTC,1636666346,session_start,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:02.000000 UTC,1636666346,page_view,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:02.000000 UTC,1636666346,start_bnt,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:05.000000 UTC,1636666346,scroll,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:10.000000 UTC,1636666346,Q1-1,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:10.000000 UTC,1636666346,Q2-1,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:20.000000 UTC,1636666346,Q3-1,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:20.000000 UTC,1636666346,Q4-1,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:25.000000 UTC,1636666346,Q5-2,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:25.000000 UTC,1636666346,Q6-1,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:25.000000 UTC,1636666346,Q7-2,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:31.000000 UTC,1636666346,Q8-1,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:38.000000 UTC,1636666346,Q9-2,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:38.000000 UTC,1636666346,Q10-1,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:39.000000 UTC,1636666346,page_view,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:39.000000 UTC,1636666346,result_5,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:42.000000 UTC,1636666346,scroll,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:47.000000 UTC,1636666346,60 % Scroll,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:47.000000 UTC,1636666346,90 % Scroll,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:47.000000 UTC,1636666346,kakao_share_bnt,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-30 20:58:52.000000 UTC,1636666346,result_share_bnt,mobile,Asia,South Korea,,referral,l.instagram.com
2023-07-31 18:21:05.000000 UTC,1641637157,first_visit,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:05.000000 UTC,1641637157,session_start,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:05.000000 UTC,1641637157,page_view,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:07.000000 UTC,1641637157,start_bnt,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:07.000000 UTC,1641637157,scroll,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:10.000000 UTC,1641637157,page_view,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:15.000000 UTC,1641637157,scroll,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:27.000000 UTC,1641637157,Q1-2,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:27.000000 UTC,1641637157,Q2-2,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:21:54.000000 UTC,1641637157,Q3-1,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:04.000000 UTC,1641637157,Q4-1,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:22.000000 UTC,1641637157,Q5-2,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:22.000000 UTC,1641637157,Q6-1,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:31.000000 UTC,1641637157,Q7-2,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:31.000000 UTC,1641637157,Q8-2,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:39.000000 UTC,1641637157,Q9-2,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:47.000000 UTC,1641637157,result_1,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:47.000000 UTC,1641637157,Q10-1,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:47.000000 UTC,1641637157,user_engagement,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:48.000000 UTC,1641637157,page_view,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:48.000000 UTC,1641637157,entj_1,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:22:57.000000 UTC,1641637157,60 % Scroll,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:23:00.000000 UTC,1641637157,90 % Scroll,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:23:05.000000 UTC,1641637157,scroll,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-31 18:23:07.000000 UTC,1641637157,user_engagement,mobile,Asia,South Korea,Seoul,referral,instagram.com
2023-07-30 20:29:04.000000 UTC,1643822380,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 20:29:04.000000 UTC,1643822380,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 20:29:04.000000 UTC,1643822380,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 20:29:21.000000 UTC,1643822380,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 20:29:22.000000 UTC,1643822380,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
